QueryID,ResponseID,QueryName,ResponseName,ReleaseDate,RequiredAge,DemoCount,DeveloperCount,DLCCount,Metacritic,MovieCount,PackageCount,RecommendationCount,PublisherCount,ScreenshotCount,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,SteamSpyPlayersVariance,AchievementCount,AchievementHighlightedCount,ControllerSupport,IsFree,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceCurrency,PriceInitial,PriceFinal
299740,299740,Miscreated,Miscreated,Oct 30 2014,0,0,1,0,0,3,2,8743,1,18,441200.0,17375.0,394210.0,16425.0,0.0,0.0,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,USD,19.99,19.99
299780,299780,Noir Syndrome,Noir Syndrome,Jun 4 2014,0,0,1,0,0,1,1,151,1,7,35870.0,4957.0,19728.0,3676.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,USD,6.99,6.99
299800,299800,The Land of Eyas,The Land of Eyas,Jul 21 2016,0,0,1,0,0,1,1,0,1,19,6815.0,2160.0,3766.0,1606.0,17.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
299820,299820,Paradigm Shift,Paradigm Shift,May 19 2014,0,0,1,0,0,1,1,0,1,7,12016.0,2869.0,1616.0,1290.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,USD,1.99,1.99
299840,299840,Metal Planet,Metal Planet,Jun 4 2014,0,0,1,0,0,2,1,0,1,15,17756.0,3487.0,7174.0,2217.0,0.0,0.0,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,5.99,5.99
299910,299910,Forgotten Myths CCG,Forgotten Myths CCG,Mar 21 2016,0,0,2,0,0,1,0,0,1,8,53626.0,6061.0,12375.0,2911.0,0.0,0.0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False, ,0.0,0.0
300040,300040,Divine Souls,Divine Souls F2P MMO,Aug 15 2014,0,0,1,0,0,1,1,857,1,28,550245.0,19401.0,243198.0,12904.0,0.0,0.0,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,True, ,0.0,0.0
300060,300060,ADR1FT,ADR1FT,Mar 28 2016,0,0,1,0,63,1,1,606,1,10,122137.0,9146.0,48245.0,5748.0,22.0,10.0,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,USD,19.99,19.99
300080,300080,Total War Battles: KINGDOM,Total War Battles: KINGDOM,Apr 9 2015,0,0,1,3,0,4,0,2754,1,29,577864.0,19881.0,385064.0,16234.0,0.0,0.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False, ,0.0,0.0
300160,300160,Bridge!,Bridge!,Oct 28 2015,0,0,1,0,0,1,1,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,USD,4.99,4.99
300200,300200,Urban Legends,Urban Legends(tm),Jan 30 2015,0,0,1,0,0,2,1,0,1,17,9147.0,2503.0,5201.0,1887.0,19.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,USD,6.99,6.99
300220,300220,Victim of Xen,Victim of Xen,May 21 2014,0,0,1,0,0,1,1,420,1,5,104920.0,8477.0,53087.0,6030.0,7.0,7.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,USD,3.99,3.99
300260,300260,Planetoid Pioneers,Planetoid Pioneers,Apr 15 2016,0,0,1,0,0,3,1,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,USD,39.99,39.99
300280,300280,Adventurezator: When Pigs Fly,Adventurezator: When Pigs Fly,Sep 17 2015,0,0,1,0,0,3,1,0,1,29,20446.0,3742.0,9326.0,2527.0,17.0,10.0,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,USD,19.99,19.99
300300,300300,Ichi,Ichi,Jun 12 2014,0,0,1,0,0,1,2,450,1,5,90930.0,7892.0,58289.0,6319.0,17.0,10.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,USD,4.99,4.99
300320,300320,The Few,The Few,Jun 18 2014,0,0,1,0,0,1,1,127,1,9,30131.0,4543.0,15245.0,3231.0,10.0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,7.99,7.99
300340,300340,Lemma,Lemma,May 12 2015,0,1,1,1,73,1,1,196,1,7,24033.0,4057.0,12554.0,2932.0,13.0,10.0,True,False,True,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,USD,14.99,14.99
300360,300360,Evil Pumpkin: The Lost Halloween,Evil Pumpkin: The Lost Halloween,Jul 11 2014,0,0,1,0,0,2,2,0,1,6,17397.0,3452.0,9506.0,2551.0,15.0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,USD,9.99,9.99
300380,300380,Road Redemption,Road Redemption,Sep 18 2014,0,0,2,0,0,3,1,2242,2,11,94517.0,8046.0,81783.0,7484.0,17.0,10.0,True,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,USD,19.99,19.99
300400,300400,Unpossible,Unpossible,Jul 3 2015,0,0,1,0,0,1,1,0,1,8,4484.0,1752.0,3408.0,1527.0,15.0,10.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,USD,2.99,2.99
300510,300510,Them - The Summoning,Them - The Summoning,May 16 2014,0,0,1,0,0,1,1,0,1,12,9147.0,2503.0,1616.0,1290.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
300540,300540,Sweet Lily Dreams,Sweet Lily Dreams,May 16 2014,0,0,1,0,0,1,1,115,1,12,167871.0,10722.0,34435.0,4857.0,38.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,USD,14.99,14.99
300550,300550,Shadowrun: Dragonfall - Director's Cut,Shadowrun: Dragonfall - Directors Cut,Sep 18 2014,0,0,1,0,87,1,1,2557,1,7,663414.0,21300.0,346145.0,15392.0,39.0,10.0,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,USD,14.99,14.99
300570,300570,Infinifactory,Infinifactory,Jun 30 2015,0,0,1,0,0,1,1,835,1,6,203741.0,11811.0,95593.0,8091.0,22.0,10.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,USD,24.99,24.99
300580,300580,GALAK-Z,GALAK-Z,Oct 29 2015,0,0,1,0,78,1,1,302,1,12,201410.0,11743.0,61517.0,6491.0,35.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
300600,214420,Gear Up: Basic,Gear Up,Jan 28 2015,0,0,1,0,0,1,2,6993,1,20,0.0,0.0,0.0,0.0,25.0,10.0,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False, ,0.0,0.0
300610,300610,Pure Pool,Pure Pool,Jul 31 2014,0,0,1,3,68,1,2,184,1,11,9864.0,2599.0,9147.0,2503.0,51.0,10.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,USD,12.99,12.99
300620,300620,Flyhunter Origins,Flyhunter Origins,Dec 10 2014,0,0,1,0,0,1,1,0,1,8,538.0,607.0,535.0,740.0,13.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,USD,6.99,6.99
300630,300630,Pure Chess,Pure Chess Grandmaster Edition,Sep 9 2016,0,0,1,0,0,2,1,0,1,14,2152.0,1214.0,1435.0,991.0,13.0,10.0,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,USD,12.99,9.74
300760,300760,EPSILON,Epsilon,Oct 1 2015,0,0,1,0,0,2,1,0,1,18,12913.0,2974.0,9326.0,2527.0,4.0,4.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,USD,7.99,7.99
300820,300820,Toy Story 3,Disney*Pixar Toy Story 3: The Video Game,Oct 6 2014,0,0,1,0,73,1,3,0,1,5,11299.0,2782.0,5380.0,1919.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,USD,19.99,19.99
300840,300840,JUJU,JUJU,Dec 10 2014,0,0,1,0,65,3,2,0,1,18,3766.0,1606.0,3228.0,1487.0,19.0,10.0,True,False,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,USD,19.99,19.99
300900,300900,Hippocampal: The White Sofa,Hippocampal: The White Sofa,May 27 2014,0,0,1,0,0,3,1,0,1,7,5739.0,1982.0,1614.0,1051.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,USD,4.99,4.99
300910,300910,Monster Challenge Circus,Monster Challenge Circus,May 15 2014,0,0,1,0,0,1,1,0,1,9,3587.0,1567.0,1073.0,1486.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,USD,4.99,4.99
300970,300970,Fiesta Online NA,Fiesta Online NA,May 20 2014,0,0,1,0,0,1,0,377,1,17,391161.0,16362.0,51473.0,5938.0,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True, ,0.0,0.0
301050,301050,Night Shift,Night Shift,Feb 23 2015,0,0,1,0,0,1,1,0,1,5,18473.0,3557.0,10761.0,2715.0,8.0,8.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,USD,4.99,4.99
301120,301120,Eastside Hockey Manager,Eastside Hockey Manager,Dec 1 2015,0,0,1,0,0,0,1,543,1,10,145453.0,9980.0,46452.0,5641.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,USD,19.99,19.99
301150,301150,The Treasures of Montezuma 4,The Treasures of Montezuma 4,May 16 2014,0,0,1,0,0,1,1,257,1,6,21881.0,3871.0,17397.0,3452.0,32.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,USD,6.99,6.99
301190,301190,Frederic: Resurrection of Music,Frederic: Resurrection of Music,May 16 2014,0,1,1,0,0,1,2,625,1,11,97387.0,8167.0,55778.0,6181.0,18.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,USD,2.99,2.99
301200,301200,Frederic: Evil Strikes Back,Frederic: Evil Strikes Back,May 23 2014,0,1,1,0,0,1,2,432,1,10,87523.0,7742.0,46452.0,5641.0,18.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,USD,7.99,7.99
301220,301220,Legends of Persia,Legends of Persia,Jun 3 2014,0,0,1,0,0,3,1,115,1,19,41968.0,5361.0,5919.0,2013.0,32.0,10.0,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,USD,19.99,19.99
301250,301250,SPORT1 Live : Duel,SPORT1 Live : Duel,May 30 2014,0,0,1,0,0,0,1,0,1,12,897.0,783.0,537.0,1050.0,40.0,10.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,USD,4.99,4.99
301260,301260,Gardens Inc. 2: The Road to Fame,Gardens Inc. 2: The Road to Fame,May 22 2014,0,0,2,0,0,1,1,0,1,5,1973.0,1162.0,1793.0,1108.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,USD,9.99,9.99
